,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,month
10943,Resort Hotel,1,77,2017,April,15,12,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.67,0,0,Canceled,2017-01-25,1
10944,Resort Hotel,1,42,2017,April,15,12,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.5,0,2,Canceled,2017-03-21,3
10945,Resort Hotel,1,141,2017,April,15,12,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-02-19,2
10946,Resort Hotel,1,141,2017,April,15,12,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-02-19,2
10947,Resort Hotel,1,95,2017,April,15,12,1,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,108.0,0,2,Canceled,2017-02-08,2
10948,Resort Hotel,1,203,2017,April,15,12,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,81.0,0,0,Canceled,2016-09-22,9
10949,Resort Hotel,1,66,2017,April,15,12,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-02-05,2
10950,Resort Hotel,1,19,2017,April,15,12,2,4,2,2.0,0,BB,AUT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,182.5,0,0,Canceled,2017-03-25,3
10951,Resort Hotel,1,13,2017,April,15,13,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,45.0,0,0,Canceled,2017-03-31,3
10952,Resort Hotel,1,26,2017,April,15,13,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,200.0,0,1,Canceled,2017-03-27,3
10953,Resort Hotel,1,153,2017,April,15,13,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,2,Canceled,2017-01-24,1
10954,Resort Hotel,1,63,2017,April,15,13,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,115.0,0,0,Canceled,2017-02-11,2
10955,Resort Hotel,1,66,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,132.0,0,0,Canceled,2017-02-06,2
10956,Resort Hotel,1,134,2017,April,15,13,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient-Party,95.4,0,1,Canceled,2017-03-10,3
10957,Resort Hotel,1,73,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,0,Canceled,2017-01-30,1
10958,Resort Hotel,1,23,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,152.0,0,1,Canceled,2017-03-22,3
10959,Resort Hotel,1,40,2017,April,15,13,0,3,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,193.0,0,1,Canceled,2017-03-09,3
10960,Resort Hotel,1,66,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,132.0,0,0,Canceled,2017-02-06,2
10961,Resort Hotel,1,246,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,101.7,0,1,Canceled,2017-03-29,3
10962,Resort Hotel,1,80,2017,April,15,13,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,102.34,0,1,Canceled,2017-01-24,1
10963,Resort Hotel,1,134,2017,April,15,13,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient-Party,95.4,0,1,Canceled,2017-03-10,3
10964,Resort Hotel,1,32,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,120.0,0,1,Canceled,2017-04-01,4
10965,Resort Hotel,1,35,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,167.0,0,3,Canceled,2017-03-22,3
10966,Resort Hotel,1,180,2017,April,15,13,0,3,3,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,160.0,0,1,Canceled,2017-03-05,3
10967,Resort Hotel,1,43,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,2,Canceled,2017-03-30,3
10968,Resort Hotel,1,261,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.25,0,0,Canceled,2016-07-26,7
10969,Resort Hotel,1,62,2017,April,15,13,1,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,116.75,0,0,Canceled,2017-03-09,3
10970,Resort Hotel,1,35,2017,April,15,13,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,162.0,0,0,Canceled,2017-03-09,3
10971,Resort Hotel,1,90,2017,April,15,13,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,108.75,0,2,Canceled,2017-01-20,1
10972,Resort Hotel,1,43,2017,April,15,13,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,115.0,0,0,Canceled,2017-03-01,3
10973,Resort Hotel,1,230,2017,April,15,13,1,3,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient-Party,111.83,0,2,Canceled,2017-03-03,3
10974,Resort Hotel,1,167,2017,April,15,13,2,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,94.5,0,3,Canceled,2016-11-14,11
10975,Resort Hotel,1,230,2017,April,15,13,1,3,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,0,Transient-Party,195.25,0,2,Canceled,2017-03-03,3
10976,Resort Hotel,1,76,2017,April,15,13,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,78.75,0,1,Canceled,2017-02-20,2
10977,Resort Hotel,1,167,2017,April,15,13,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,94.5,0,3,Canceled,2016-11-14,11
10978,Resort Hotel,1,86,2017,April,15,13,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,93.94,0,0,Canceled,2017-04-11,4
10979,Resort Hotel,1,72,2017,April,15,13,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.5,0,1,Canceled,2017-01-31,1
10980,Resort Hotel,1,159,2017,April,15,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,2,Canceled,2016-12-18,12
10981,Resort Hotel,1,227,2017,April,15,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.04,0,2,Canceled,2016-09-01,9
10982,Resort Hotel,1,224,2017,April,15,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.04,0,2,Canceled,2016-09-05,9
10983,Resort Hotel,1,162,2017,April,15,13,2,7,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,5,No Deposit,0,Transient,130.0,0,0,Canceled,2017-03-13,3
10984,Resort Hotel,1,161,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,67.5,0,1,Canceled,2017-03-12,3
10985,Resort Hotel,1,162,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2016-11-07,11
10986,Resort Hotel,1,162,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2016-11-03,11
10987,Resort Hotel,1,161,2017,April,15,13,2,7,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,130.0,0,1,Canceled,2017-03-13,3
10988,Resort Hotel,1,162,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,6,No Deposit,0,Transient-Party,90.0,0,0,Canceled,2016-11-03,11
10989,Resort Hotel,1,58,2017,April,15,14,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,80.0,0,0,Canceled,2017-02-15,2
10990,Resort Hotel,1,71,2017,April,15,14,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,2,Canceled,2017-03-06,3
10991,Resort Hotel,1,58,2017,April,15,14,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,80.0,0,0,Canceled,2017-02-15,2
10992,Resort Hotel,1,43,2017,April,15,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,1,Canceled,2017-03-13,3
10993,Resort Hotel,1,43,2017,April,15,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,1,Canceled,2017-03-13,3
10994,Resort Hotel,1,43,2017,April,15,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,1,Canceled,2017-03-13,3
10995,Resort Hotel,1,80,2017,April,15,14,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.67,0,0,Canceled,2017-01-24,1
10996,Resort Hotel,1,186,2017,April,15,14,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,76.67,0,1,Canceled,2017-01-05,1
10997,Resort Hotel,1,14,2017,April,15,14,1,2,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,243.0,0,0,Canceled,2017-04-06,4
10998,Resort Hotel,1,172,2017,April,15,14,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.67,0,1,Canceled,2017-01-25,1
10999,Resort Hotel,1,98,2017,April,15,14,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,106.67,0,0,Canceled,2017-01-07,1
11000,Resort Hotel,1,72,2017,April,15,14,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.67,0,0,Canceled,2017-03-07,3
11001,Resort Hotel,1,60,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,91.67,0,1,Canceled,2017-02-28,2
11002,Resort Hotel,1,55,2017,April,15,14,1,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.33,0,0,Canceled,2017-02-20,2
11003,Resort Hotel,1,79,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.67,0,0,Canceled,2017-01-27,1
11004,Resort Hotel,1,72,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.67,0,0,Canceled,2017-02-05,2
11005,Resort Hotel,1,70,2017,April,15,14,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,91.67,0,1,Canceled,2017-02-04,2
11006,Resort Hotel,1,208,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,94.8,0,2,Canceled,2017-03-07,3
11007,Resort Hotel,1,87,2017,April,15,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.67,0,1,Canceled,2017-04-04,4
11008,Resort Hotel,1,229,2017,April,15,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,70.25,0,1,Canceled,2016-10-05,10
11009,Resort Hotel,1,75,2017,April,15,14,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,87.5,0,0,Canceled,2017-02-04,2
11010,Resort Hotel,1,272,2017,April,15,14,2,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,91.35,0,0,Canceled,2016-07-25,7
11011,Resort Hotel,1,111,2017,April,15,14,2,3,2,2.0,0,BB,MDV,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,140.0,0,0,Canceled,2017-02-21,2
11012,Resort Hotel,1,102,2017,April,15,14,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,100.0,0,2,Canceled,2017-04-01,4
11013,Resort Hotel,1,69,2017,April,15,14,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,70.0,0,2,Canceled,2017-02-15,2
11014,Resort Hotel,1,111,2017,April,15,14,2,3,1,0.0,0,BB,MDV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,61.0,0,1,Canceled,2017-02-21,2
11015,Resort Hotel,1,46,2017,April,15,14,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,93.0,0,0,Canceled,2017-02-28,2
11016,Resort Hotel,1,173,2017,April,15,14,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,94.5,0,3,Canceled,2016-11-24,11
11017,Resort Hotel,1,173,2017,April,15,14,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,88.5,0,3,Canceled,2016-11-24,11
11018,Resort Hotel,1,161,2017,April,15,14,2,5,3,1.0,0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,135.0,0,0,Canceled,2017-03-11,3
11019,Resort Hotel,1,105,2017,April,15,14,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,97.14,0,0,Canceled,2017-03-03,3
11020,Resort Hotel,1,267,2017,April,15,14,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.79,0,0,Canceled,2016-07-21,7
11021,Resort Hotel,1,267,2017,April,15,14,2,5,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,68.81,0,1,Canceled,2017-03-24,3
11022,Resort Hotel,1,249,2017,April,15,14,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.79,0,0,Canceled,2016-08-09,8
11023,Resort Hotel,1,267,2017,April,15,14,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.79,0,0,Canceled,2016-07-21,7
11024,Resort Hotel,1,267,2017,April,15,14,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,59.79,0,0,Canceled,2016-07-21,7
11025,Resort Hotel,1,267,2017,April,15,14,2,5,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,68.81,0,1,Canceled,2017-03-24,3
11026,Resort Hotel,1,119,2017,April,15,14,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,80.56,0,1,Canceled,2017-02-05,2
11027,Resort Hotel,1,3,2017,April,15,15,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,131.0,0,0,Canceled,2017-04-13,4
11028,Resort Hotel,1,19,2017,April,15,15,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.0,0,1,Canceled,2017-03-27,3
11029,Resort Hotel,1,102,2017,April,15,15,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,102.5,0,0,Canceled,2017-03-23,3
11030,Resort Hotel,1,102,2017,April,15,15,1,1,1,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.5,0,0,Canceled,2017-03-23,3
11031,Resort Hotel,1,98,2017,April,15,15,1,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.5,0,2,Canceled,2017-03-12,3
11032,Resort Hotel,1,29,2017,April,15,15,2,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.67,0,1,Canceled,2017-03-17,3
11033,Resort Hotel,1,73,2017,April,15,15,2,1,1,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.33,0,0,Canceled,2017-02-01,2
11034,Resort Hotel,1,73,2017,April,15,15,2,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.49,0,0,Canceled,2017-02-01,2
11035,Resort Hotel,1,73,2017,April,15,15,2,1,1,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.33,0,0,Canceled,2017-02-01,2
11036,Resort Hotel,1,10,2017,April,15,15,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.0,0,0,No-Show,2017-04-15,4
11037,Resort Hotel,1,102,2017,April,15,15,2,3,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,135.0,0,1,Canceled,2017-03-03,3
11038,Resort Hotel,1,210,2017,April,15,15,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,85.14,0,0,Canceled,2016-10-01,10
11039,Resort Hotel,1,98,2017,April,15,15,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.36,0,1,Canceled,2017-04-04,4
11040,Resort Hotel,1,86,2017,April,15,15,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,203.21,0,0,Canceled,2017-01-20,1
11041,Resort Hotel,1,239,2017,April,15,15,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,56.89,0,1,Canceled,2016-10-03,10
11042,Resort Hotel,1,93,2017,April,15,15,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,78.57,0,0,Canceled,2017-01-28,1
11043,Resort Hotel,1,239,2017,April,15,15,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,56.89,0,1,Canceled,2016-10-03,10
11044,Resort Hotel,1,125,2017,April,15,15,2,5,2,0.0,0,HB,HUN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.57,0,1,Canceled,2016-12-16,12
11045,Resort Hotel,1,24,2017,April,16,16,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0,Canceled,2017-03-23,3
11046,Resort Hotel,1,184,2017,April,16,16,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,1,Canceled,2016-10-26,10
11047,Resort Hotel,1,4,2017,April,16,16,2,0,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,181.0,0,0,Canceled,2017-04-13,4
11048,Resort Hotel,1,94,2017,April,16,16,2,2,4,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,1,Refundable,0,Transient,108.36,0,0,Canceled,2017-04-12,4
11049,Resort Hotel,1,72,2017,April,16,16,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,1,Canceled,2017-04-02,4
11050,Resort Hotel,1,116,2017,April,16,16,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,75.0,0,1,Canceled,2017-04-02,4
11051,Resort Hotel,1,179,2017,April,16,16,2,4,3,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,0,Transient,183.0,0,2,Canceled,2017-04-02,4
11052,Resort Hotel,1,158,2017,April,16,16,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,70.8,0,1,Canceled,2017-03-17,3
11053,Resort Hotel,1,179,2017,April,16,16,2,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,96.3,0,2,Canceled,2017-04-02,4
11054,Resort Hotel,1,132,2017,April,16,16,2,4,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,83.84,0,1,Canceled,2017-04-15,4
11055,Resort Hotel,1,154,2017,April,16,16,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,1,Canceled,2016-11-27,11
11056,Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient-Party,80.0,0,0,Canceled,2017-02-16,2
11057,Resort Hotel,1,210,2017,April,16,16,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,84.21,0,2,Canceled,2017-04-15,4
11058,Resort Hotel,1,95,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.4,0,0,Canceled,2017-01-24,1
11059,Resort Hotel,1,221,2017,April,16,16,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,2,Canceled,2017-03-08,3
11060,Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,0,Canceled,2017-02-28,2
11061,Resort Hotel,1,87,2017,April,16,16,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,150.0,0,1,Canceled,2017-03-26,3
11062,Resort Hotel,1,95,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.4,0,0,Canceled,2017-01-24,1
11063,Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient-Party,80.0,0,0,Canceled,2017-02-16,2
11064,Resort Hotel,1,104,2017,April,16,16,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,1,Canceled,2017-01-27,1
11065,Resort Hotel,1,87,2017,April,16,16,2,5,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,178.0,0,0,Canceled,2017-01-21,1
11066,Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient-Party,80.0,0,0,Canceled,2017-02-16,2
11067,Resort Hotel,1,131,2017,April,16,16,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,0,Canceled,2017-02-28,2
11068,Resort Hotel,1,184,2017,April,16,16,1,0,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.0,0,1,Canceled,2016-10-25,10
11069,Resort Hotel,1,144,2017,April,16,16,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,0,Canceled,2017-02-27,2
11070,Resort Hotel,1,133,2017,April,16,16,1,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,0,Canceled,2017-02-03,2
11071,Resort Hotel,1,184,2017,April,16,16,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,1,Canceled,2016-10-25,10
11072,Resort Hotel,1,65,2017,April,16,17,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,90.0,0,1,Canceled,2017-02-15,2
11073,Resort Hotel,1,92,2017,April,16,17,1,0,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,51.0,0,0,Canceled,2017-02-25,2
11074,Resort Hotel,1,68,2017,April,16,17,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,0,Canceled,2017-02-09,2
11075,Resort Hotel,1,92,2017,April,16,17,1,0,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,0,Canceled,2017-02-25,2
11076,Resort Hotel,1,92,2017,April,16,17,1,0,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,0,Canceled,2017-02-25,2
11077,Resort Hotel,1,39,2017,April,16,17,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,0,Canceled,2017-03-27,3
11078,Resort Hotel,1,126,2017,April,16,17,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,54.0,0,1,Canceled,2017-04-06,4
11079,Resort Hotel,1,126,2017,April,16,17,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,54.0,0,1,Canceled,2017-04-06,4
